timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1359076353473,75,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,74
1359076353579,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076353625,58,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,57
1359076353712,57,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1197,57
1359076353800,11,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,11
1359076353841,61,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,61
1359076353932,97,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,97
1359076354061,45,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,45
1359076354135,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076354181,54,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,54
1359076354266,131,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,131
1359076354515,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076354572,60,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,60
1359076354662,131,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,131
1359076354824,43,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,43
1359076354893,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076354951,61,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,61
1359076355041,63,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,63
1359076355130,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076355185,54,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,54
1359076355266,62,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,62
1359076355353,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076355397,62,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,62
1359076355490,54,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1197,54
1359076355570,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076355618,70,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,70
1359076355717,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,44
1359076355790,47,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,47
1359076355864,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076355918,174,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,174
1359076356121,97,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,97
1359076356244,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076356292,68,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,313,68
1359076356389,69,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1202,69
1359076356492,39,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1202,39
1359076356558,20,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,19
1359076356622,58,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,58
1359076356709,105,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,105
1359076356842,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,44
1359076356913,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076357052,57,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,57
1359076357138,72,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,72
1359076357237,14,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,14
1359076357291,58,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,58
1359076357380,94,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,94
1359076357504,13,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,13
1359076357562,60,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,59
1359076357655,87,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,87
1359076357784,55,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,55
1359076357871,19,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,18
1359076357925,61,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,61
1359076358026,118,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,118
1359076358174,38,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,38
1359076358241,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076358295,71,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,71
1359076358400,46,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,46
1359076358480,229,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,229
1359076358739,14,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,14
1359076358785,65,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,65
1359076358883,47,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,47
1359076358960,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,44
1359076359036,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076359090,59,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,59
1359076359180,46,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,46
1359076359263,43,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1202,43
1359076359338,53,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,53
1359076359417,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076359461,56,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,56
1359076359546,45,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,45
1359076359620,19,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,19
1359076359750,61,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,61
1359076359839,38,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1204,38
1359076359905,145,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1200,145
1359076360076,12,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,12
1359076360123,64,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,64
1359076360216,58,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,58
1359076360300,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076360369,82,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,82
1359076360482,38,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,38
1359076360548,47,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1193,47
1359076360620,18,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,18
1359076360671,54,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,54
1359076360754,51,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1218,51
1359076360831,15,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,15
1359076360880,59,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,58
1359076360971,54,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,54
1359076361055,48,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1194,48
1359076361131,57,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,57
1359076361215,18,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,18
1359076361267,62,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,62
1359076361358,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1198,44
1359076361431,74,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,74
1359076361532,14,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,14
1359076361577,62,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,62
1359076361669,71,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,71
1359076361770,16,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,16
1359076361817,58,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,58
1359076361903,44,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1203,43
1359076361974,18,Fedora Delete Object Request,404,Not Found,Fedora group 1-1,text,false,235,18
1359076362022,55,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,294,55
