1359076174223,210,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1193,209
1359076175189,161,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1195,161
1359076175434,115,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1192,115
1359076176062,125,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1191,125
1359076176643,139,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1192,136
1359076177047,94,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1193,94
1359076177384,72,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1192,72
1359076177504,78,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1192,78
1359076177827,108,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1193,108
1359076178200,77,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1192,77
1359076178646,166,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1196,165
1359076178868,160,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1192,160
1359076179397,92,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,92
1359076179841,87,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1196,87
1359076180152,96,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1194,96
1359076180479,93,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1196,93
1359076181006,109,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1197,109
1359076181147,77,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1201,77
1359076181483,276,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,276
1359076182859,209,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1196,209
1359076183289,77,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1195,77
1359076183399,77,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1199,77
1359076183507,77,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1195,77
1359076184006,140,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1195,140
1359076184178,61,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1195,61
